epoch,loss
1,"[2.3144030570983887, 2.3278558254241943, 2.320573329925537, 2.293802499771118, 2.3088364601135254, 2.284757137298584, 2.2827353477478027, 2.2946581840515137, 2.272456169128418, 2.2550137042999268, 2.295379400253296, 2.2360596656799316, 2.2360548973083496, 2.280489206314087, 2.2532765865325928, 2.2140774726867676, 2.259474039077759, 2.2655813694000244, 2.1948587894439697, 2.208885669708252, 2.213721990585327, 2.1552603244781494, 2.1791043281555176, 2.172581195831299, 2.15505313873291, 2.1121718883514404, 2.1951088905334473, 2.1578431129455566, 2.1059882640838623, 2.0184006690979004, 2.03694748878479, 2.119377851486206, 2.050662040710449, 2.0491302013397217, 2.015641927719116, 1.8978132009506226, 1.8992209434509277, 1.9096457958221436, 1.7416547536849976, 1.7062007188796997, 1.7189382314682007, 1.7727696895599365, 1.801906704902649, 1.6250882148742676, 1.7191616296768188, 1.5675880908966064, 1.6074872016906738, 1.4671937227249146, 1.6790820360183716, 1.6548943519592285, 1.6111385822296143, 1.3012323379516602, 1.2003114223480225, 1.4826754331588745, 1.2643786668777466, 1.130777359008789, 1.3635298013687134, 1.5574506521224976, 1.2679917812347412, 0.9884892702102661, 0.9581970572471619, 0.8565397262573242, 0.9690342545509338, 1.2598158121109009, 1.1301720142364502, 1.0062692165374756, 0.7984153628349304, 0.6112738251686096, 0.6361600160598755, 0.5772666931152344, 0.68143230676651, 1.0776097774505615, 0.8655925989151001, 0.7017555832862854, 0.6913613677024841, 0.6828136444091797, 0.5669425129890442, 0.7955651879310608, 0.7307876348495483, 0.835090696811676, 1.0449973344802856, 1.21042001247406, 0.6424207091331482, 0.5174965262413025, 0.644350528717041, 0.45632994174957275, 0.40318191051483154, 0.3784041106700897, 0.5380773544311523, 0.7895254492759705, 0.8144786953926086, 0.6494814157485962, 0.4215914011001587, 0.340760737657547, 0.7204121947288513, 0.7524524927139282, 0.6171185970306396, 0.7073181867599487, 0.3853031396865845, 0.4701666235923767, 0.4365615248680115, 0.4694260358810425, 0.4677622318267822, 0.2743143141269684, 0.6314852237701416, 0.4539903402328491, 0.48383378982543945, 0.48998355865478516, 0.3770500421524048, 0.5055060982704163, 0.4496203362941742, 0.3503619432449341, 0.4788767993450165, 0.4828527867794037, 0.32737284898757935, 0.29660841822624207, 0.18275649845600128, 0.3312426805496216, 0.23009295761585236, 0.2845892906188965, 0.3230494558811188, 0.20561431348323822, 0.14203369617462158, 0.3919854462146759, 0.2617581784725189, 0.2994031310081482, 0.4851648211479187, 0.1866529881954193, 0.3850398063659668, 0.4267193377017975, 0.338728666305542, 0.5133094191551208, 0.5413687825202942, 0.44255971908569336, 0.41179773211479187, 0.3406141400337219, 0.29461321234703064, 0.28137046098709106, 0.28027939796447754, 0.4338650703430176, 0.34977418184280396, 0.2580518424510956, 0.29419949650764465, 0.29185786843299866, 0.24838216602802277, 0.3106975257396698, 0.5546627044677734, 0.3239124119281769, 0.22363869845867157, 0.3396642506122589, 0.3341827690601349, 0.2921181321144104, 0.19396169483661652, 0.45131221413612366, 0.35988152027130127, 0.37805283069610596, 0.2956514060497284, 0.14372758567333221, 0.2106253206729889, 0.20538073778152466, 0.4352409243583679, 0.14068681001663208, 0.38935959339141846, 0.1642809361219406, 0.4249945878982544, 0.3850094974040985, 0.22876931726932526, 0.2226850539445877, 0.11280187219381332, 0.36231958866119385, 0.2920796275138855, 0.430664986371994, 0.5239559412002563, 0.1913871467113495, 0.18068262934684753, 0.27936315536499023, 0.3559340536594391, 0.2528165578842163, 0.1726028174161911, 0.22154176235198975, 0.0854191929101944, 0.24413445591926575, 0.16194389760494232, 0.15267829596996307, 0.2047266960144043, 0.14406147599220276, 0.23088595271110535, 0.26947468519210815, 0.13666357100009918, 0.20933963358402252, 0.25561559200286865, 0.698989987373352, 0.6601978540420532, 0.2757658362388611, 0.25688958168029785, 0.20293164253234863, 0.357369065284729, 0.24724195897579193, 0.22145108878612518, 0.1400604248046875, 0.22938162088394165, 0.23320896923542023, 0.15188464522361755, 0.1526544988155365, 0.16404587030410767, 0.2966543734073639, 0.34624671936035156, 0.1679575890302658, 0.1904350072145462, 0.2924991846084595, 0.49136149883270264, 0.46111688017845154, 0.3588694930076599, 0.26435714960098267, 0.14083270728588104, 0.1666652262210846, 0.13591697812080383, 0.15692949295043945, 0.13364501297473907, 0.3903488218784332, 0.22672085464000702, 0.12458494305610657, 0.2146994024515152, 0.07533562183380127, 0.18665947020053864, 0.11078022420406342, 0.10364221036434174, 0.0663783997297287, 0.10385577380657196, 0.32285386323928833, 0.2077477127313614, 0.20115870237350464, 0.24356889724731445, 0.4347328841686249, 0.21471856534481049, 0.06661040335893631, 0.27386757731437683, 0.19666600227355957, 0.18203240633010864, 0.3907509744167328, 0.1031189113855362, 0.10824312269687653, 0.24068951606750488, 0.27747076749801636, 0.22390691936016083, 0.16771692037582397, 0.13393990695476532, 0.22658467292785645, 0.09868660569190979, 0.30183082818984985, 0.2158130556344986, 0.29780659079551697, 0.15986751019954681, 0.11814797669649124, 0.135384663939476, 0.14349499344825745, 0.15036730468273163, 0.1073106974363327, 0.2152412235736847, 0.06374023854732513, 0.08228117972612381, 0.11203170567750931, 0.08040828257799149, 0.16559353470802307, 0.32261496782302856, 0.42104291915893555, 0.2424827516078949, 0.1359955221414566, 0.28428539633750916, 0.16934777796268463, 0.3396221101284027, 0.2124813199043274, 0.2875077426433563, 0.258638471364975, 0.09552749246358871, 0.22056274116039276, 0.4523662328720093, 0.20904763042926788, 0.1689314842224121, 0.15018869936466217, 0.12874335050582886, 0.3043360710144043, 0.0446147695183754, 0.13604624569416046, 0.15691402554512024, 0.09060933440923691, 0.30990415811538696, 0.10853373259305954, 0.06375021487474442, 0.163788303732872, 0.043619100004434586, 0.06979171931743622, 0.18310627341270447, 0.1843021959066391, 0.37046104669570923, 0.312110960483551, 0.3887615501880646, 0.12147127091884613, 0.11382327228784561, 0.10338817536830902, 0.2119363397359848, 0.22419226169586182, 0.08528117835521698, 0.049167148768901825, 0.1059742197394371, 0.1383364349603653, 0.15957728028297424, 0.10590645670890808, 0.11400841176509857, 0.12777306139469147, 0.11437824368476868, 0.08379972726106644, 0.14331577718257904, 0.3414487838745117, 0.23119224607944489, 0.1570691019296646, 0.200648695230484, 0.2125617265701294, 0.2969908118247986, 0.08166420459747314, 0.22852067649364471, 0.17174123227596283, 0.2956102192401886, 0.0806397944688797, 0.1211850717663765, 0.10591651499271393, 0.11126139760017395, 0.1778116673231125, 0.15775670111179352, 0.2306884378194809, 0.07813980430364609, 0.2653229236602783, 0.0899190679192543, 0.20314383506774902, 0.09441035985946655, 0.05919812247157097, 0.10151254385709763, 0.12395620346069336, 0.12482951581478119, 0.13834026455879211, 0.12456272542476654, 0.17934542894363403, 0.08195432275533676, 0.18040631711483002, 0.10371749848127365, 0.16548961400985718, 0.15741631388664246, 0.22187647223472595, 0.19819337129592896, 0.21905434131622314, 0.21938835084438324, 0.15233632922172546, 0.14231513440608978, 0.11405132710933685, 0.15557251870632172, 0.11578316986560822, 0.06408442556858063, 0.16671648621559143, 0.07281841337680817, 0.17768588662147522, 0.13108938932418823, 0.2714107632637024, 0.047081951051950455, 0.05541931837797165, 0.04232681542634964, 0.11279020458459854, 0.2447836697101593, 0.28296342492103577, 0.059869639575481415, 0.09982465952634811, 0.03599472716450691, 0.10796571522951126, 0.23255720734596252, 0.11096258461475372, 0.1102658212184906, 0.15610072016716003, 0.13577201962471008, 0.03179860860109329, 0.10294011980295181, 0.09090004861354828, 0.07283453643321991, 0.2642779052257538, 0.12505967915058136, 0.059638600796461105, 0.15049058198928833, 0.15899139642715454, 0.17197531461715698, 0.18375714123249054, 0.30826711654663086, 0.14581049978733063, 0.0607476681470871, 0.06365657597780228, 0.17366525530815125, 0.20728699862957, 0.1229141354560852, 0.12033713608980179, 0.06708518415689468, 0.12693166732788086, 0.07300335168838501, 0.08861842006444931, 0.091020867228508, 0.1487392634153366, 0.22139708697795868, 0.1547156572341919, 0.2619398534297943, 0.19469815492630005, 0.21991018950939178, 0.08808328956365585, 0.19438742101192474, 0.21736034750938416, 0.26685065031051636, 0.11141236126422882, 0.15088562667369843, 0.23350326716899872, 0.193193256855011, 0.11330860108137131, 0.12098917365074158, 0.14453861117362976, 0.2716234028339386, 0.07780055701732635, 0.06376590579748154, 0.10137958079576492, 0.1309465616941452, 0.1482442021369934, 0.23121985793113708, 0.35494759678840637, 0.19919858872890472, 0.05737127736210823, 0.13472403585910797, 0.21155402064323425, 0.15171773731708527, 0.18499517440795898, 0.17277348041534424, 0.27864211797714233, 0.08419188857078552, 0.08320435881614685, 0.05739125981926918, 0.21238024532794952, 0.44210511445999146, 0.29855912923812866, 0.3723304867744446, 0.05254274606704712, 0.05683612823486328, 0.0865069329738617, 0.2556094229221344, 0.15862078964710236, 0.09771405905485153, 0.05099210515618324, 0.11939511448144913, 0.042967818677425385, 0.23958255350589752, 0.11268282681703568, 0.3391610085964203, 0.19095687568187714, 0.07331681251525879, 0.07146713882684708, 0.08780929446220398, 0.08865967392921448, 0.07062873989343643, 0.05559084936976433, 0.22833220660686493, 0.22854766249656677, 0.1688307821750641, 0.17565658688545227, 0.07299777120351791, 0.11797940731048584, 0.1405709683895111, 0.1749052256345749, 0.15067683160305023, 0.0478859543800354, 0.24283623695373535, 0.11692249774932861, 0.05024770274758339, 0.09204473346471786, 0.07156838476657867, 0.17109988629817963, 0.08483200520277023, 0.04494812339544296, 0.06393057852983475, 0.13442029058933258, 0.07976694405078888, 0.25760558247566223, 0.23234669864177704, 0.10346323251724243, 0.19410553574562073, 0.1851092278957367, 0.16194772720336914, 0.10293053835630417, 0.22178293764591217, 0.1581226885318756, 0.05904581770300865, 0.0934184342622757, 0.07589969038963318, 0.16264326870441437, 0.18815946578979492, 0.17808838188648224, 0.15280576050281525, 0.07887079566717148, 0.16155394911766052, 0.06018689274787903, 0.11343292146921158, 0.10134191066026688, 0.1187056303024292, 0.027649227529764175, 0.09158407151699066, 0.2316305935382843, 0.08038341253995895, 0.13004598021507263, 0.1501089334487915, 0.11382618546485901, 0.19786347448825836, 0.1645929515361786, 0.027576183900237083, 0.16344831883907318, 0.26436567306518555, 0.23138584196567535, 0.25426214933395386, 0.04685471951961517, 0.07572497427463531, 0.12873800098896027, 0.2680274546146393, 0.1253814548254013, 0.1972208470106125, 0.18103481829166412, 0.30403074622154236, 0.07514262199401855, 0.3572583496570587, 0.2874755859375, 0.36364996433258057, 0.10244741290807724, 0.12402455508708954, 0.2712264060974121, 0.05161360278725624, 0.06762685626745224, 0.12779778242111206, 0.15046268701553345, 0.21473264694213867, 0.16234159469604492, 0.1924014836549759, 0.0819728747010231, 0.031219378113746643, 0.054791539907455444, 0.12243957072496414, 0.12763623893260956, 0.238209530711174, 0.11538255959749222, 0.017661429941654205, 0.11747896671295166, 0.25025150179862976, 0.0772772952914238, 0.04793991893529892, 0.02606174908578396, 0.031172093003988266, 0.0825401246547699, 0.2227468192577362, 0.1304498165845871, 0.10036259889602661, 0.023471787571907043, 0.17276647686958313, 0.18782781064510345, 0.157559335231781, 0.3829617202281952, 0.10247635096311569, 0.04777402803301811, 0.16126371920108795, 0.18686862289905548, 0.12205912917852402, 0.08583106100559235, 0.09106062352657318, 0.19343993067741394, 0.0827764943242073, 0.11107484996318817, 0.013729719445109367, 0.026895789429545403, 0.06441664695739746, 0.0178229957818985, 0.0425487644970417, 0.12778882682323456, 0.219296395778656, 0.05279603227972984, 0.16262876987457275, 0.15829525887966156, 0.08941902220249176, 0.1324721723794937, 0.05947863310575485, 0.061129044741392136, 0.027423052117228508, 0.15653853118419647, 0.05883841589093208, 0.0361325778067112, 0.06973756104707718, 0.031755466014146805, 0.11924200505018234, 0.23136211931705475, 0.07864399999380112, 0.06821887940168381, 0.12458649277687073, 0.13942350447177887, 0.30111581087112427, 0.14972157776355743, 0.13184331357479095, 0.07853999733924866, 0.05810118839144707, 0.09236402064561844, 0.19409258663654327, 0.03222716227173805, 0.22581952810287476, 0.195725679397583, 0.13574519753456116, 0.17343588173389435, 0.19562356173992157, 0.08281286060810089, 0.11098189651966095, 0.05320160463452339, 0.1734628528356552, 0.20067496597766876, 0.166493222117424, 0.15675696730613708, 0.03320157900452614, 0.10991431772708893, 0.1504594087600708, 0.054199233651161194, 0.035809267312288284, 0.02631327323615551, 0.12951576709747314, 0.08995655924081802, 0.09488996863365173, 0.0909947082400322, 0.23225709795951843, 0.038346968591213226, 0.05313747748732567, 0.0979449525475502, 0.46233928203582764, 0.06690952181816101, 0.06047394871711731, 0.06623058766126633, 0.26597490906715393, 0.06417132169008255, 0.1275952309370041, 0.0619514063000679, 0.042362671345472336, 0.1254604160785675, 0.21364328265190125, 0.09705507755279541, 0.0801066979765892, 0.09756233543157578, 0.06464018672704697, 0.11743654310703278, 0.0813802033662796, 0.06245221570134163, 0.41667577624320984, 0.06498286873102188, 0.06674473732709885, 0.04823783040046692, 0.06806929409503937, 0.08120688050985336, 0.05275994539260864, 0.01966788060963154, 0.06485824286937714, 0.04826900735497475, 0.13922949135303497, 0.025277338922023773, 0.22724568843841553, 0.08231206238269806, 0.09994794428348541, 0.06301703304052353, 0.02333133853971958, 0.14193624258041382, 0.10593299567699432, 0.05496033653616905, 0.0628514215350151, 0.08445429801940918, 0.053099170327186584, 0.12867668271064758, 0.028063125908374786, 0.04832139238715172, 0.15280067920684814, 0.18734495341777802, 0.20682235062122345, 0.10462379455566406, 0.053189944475889206, 0.17598317563533783, 0.04158572852611542, 0.09983359277248383, 0.025272883474826813, 0.23930659890174866, 0.10754237323999405, 0.08216550201177597, 0.21445591747760773, 0.08198687434196472, 0.09609825164079666, 0.16078516840934753, 0.13464964926242828, 0.10482042282819748, 0.150064155459404, 0.10496928542852402, 0.1656358689069748, 0.09391070157289505, 0.04378760606050491, 0.11243078112602234, 0.05498994141817093, 0.12932756543159485, 0.18566018342971802, 0.06619071960449219, 0.15184840559959412, 0.16065716743469238, 0.11630106717348099, 0.17535482347011566, 0.05380500853061676, 0.03952369466423988, 0.2487535923719406, 0.36410701274871826, 0.12042330950498581, 0.08742127567529678, 0.055201128125190735, 0.17470389604568481, 0.02836073562502861, 0.08086391538381577, 0.041127197444438934, 0.09611013531684875, 0.0765790194272995, 0.03229019418358803, 0.08345428854227066, 0.04122485965490341, 0.10337256640195847, 0.2347734421491623, 0.14887021481990814, 0.059242043644189835, 0.07783566415309906, 0.059019528329372406, 0.05907760560512543, 0.06713943928480148, 0.22906139492988586, 0.04076258838176727, 0.05907338485121727, 0.15265853703022003, 0.07617055624723434, 0.036046795547008514, 0.0866105929017067, 0.1867927759885788, 0.10917595028877258, 0.08972577750682831, 0.07992636412382126, 0.1337965875864029, 0.03394661843776703, 0.2724231481552124, 0.12086326628923416, 0.11424955725669861, 0.08514042943716049, 0.08861172199249268, 0.07295165956020355, 0.11909379065036774, 0.09790203720331192, 0.05085653066635132, 0.09595097601413727, 0.17269845306873322, 0.13639836013317108, 0.14713817834854126, 0.09621667861938477, 0.04564337804913521, 0.10882173478603363, 0.2343195676803589, 0.1898716241121292, 0.19529108703136444, 0.19780908524990082, 0.058700330555438995, 0.15567238628864288, 0.08425034582614899, 0.13835947215557098, 0.15152554214000702, 0.08461105823516846, 0.22091956436634064, 0.15228340029716492, 0.19071151316165924, 0.0932387039065361, 0.029700813814997673, 0.028957000002264977, 0.04308800399303436, 0.035776346921920776, 0.045495808124542236, 0.05797766149044037, 0.03420732542872429, 0.17397905886173248, 0.023733383044600487, 0.050625529140233994, 0.031414199620485306, 0.08223259449005127, 0.09146197885274887, 0.11417385935783386, 0.046820029616355896, 0.1753542572259903, 0.16525784134864807, 0.05424239858984947, 0.16238731145858765, 0.21912990510463715, 0.14458714425563812, 0.27773261070251465, 0.08110217750072479, 0.2071153074502945, 0.054541416466236115, 0.08607523143291473, 0.15957722067832947, 0.12813805043697357, 0.12077134102582932, 0.21804705262184143, 0.056884609162807465, 0.025666864588856697, 0.06777188181877136, 0.07705650478601456, 0.03252846375107765, 0.055327579379081726, 0.09053340554237366, 0.18077214062213898, 0.1305934488773346, 0.07286027073860168, 0.21897552907466888, 0.08069226145744324, 0.0895337387919426, 0.031752776354551315, 0.01814575120806694, 0.10970161110162735, 0.043068401515483856, 0.08580390363931656, 0.0955316424369812, 0.049638740718364716, 0.1431429237127304, 0.06678444892168045, 0.16595906019210815, 0.1988171637058258, 0.070572130382061, 0.10988123714923859, 0.24653317034244537, 0.059570956975221634, 0.019006982445716858, 0.12987226247787476, 0.06459326297044754, 0.04265725612640381, 0.03690198063850403, 0.21698978543281555, 0.23228110373020172, 0.26801490783691406, 0.2981582283973694, 0.09554453939199448, 0.02838565781712532, 0.032748959958553314, 0.01961621269583702, 0.03450411185622215, 0.10666441917419434, 0.017954165115952492, 0.12938572466373444, 0.05056292563676834, 0.08643461763858795, 0.05136645585298538, 0.030425401404500008, 0.014621295034885406, 0.06563200056552887, 0.05283726379275322, 0.17014943063259125, 0.02737797610461712, 0.07726369053125381, 0.019221534952521324, 0.08325950056314468, 0.012909293174743652, 0.07124866545200348, 0.08723624050617218, 0.21125605702400208, 0.1428530216217041, 0.08848997205495834, 0.030158527195453644, 0.12643703818321228, 0.04265065863728523, 0.061053551733493805, 0.053749870508909225, 0.16162902116775513, 0.015723329037427902, 0.04787592962384224, 0.0377800278365612, 0.12652990221977234, 0.04497622698545456, 0.18236839771270752, 0.10609423369169235, 0.028502997010946274, 0.06727911531925201, 0.4078407883644104, 0.10812059789896011, 0.08664167672395706, 0.1236383318901062, 0.10216660052537918, 0.0809553861618042, 0.050745200365781784, 0.21924015879631042, 0.12230335175991058, 0.00942621286958456, 0.032986607402563095, 0.03221728652715683, 0.0632057636976242, 0.06402891874313354, 0.042319972068071365, 0.06989570707082748, 0.09273231029510498, 0.02492784895002842, 0.06290701776742935, 0.15187199413776398, 0.029139038175344467, 0.07904095202684402, 0.11193821579217911, 0.053182508796453476, 0.0961533784866333, 0.02682826668024063, 0.08411508053541183, 0.12414143979549408, 0.060295842587947845, 0.06973322480916977, 0.15773752331733704, 0.07092083245515823, 0.09429316967725754, 0.04241764545440674, 0.06134684756398201, 0.07959533482789993, 0.15887703001499176, 0.059149324893951416, 0.2109283059835434, 0.18083402514457703, 0.1444893330335617, 0.09497091174125671, 0.006364485714584589, 0.09051799029111862, 0.05626959353685379, 0.04699943959712982, 0.04026759788393974, 0.09867031872272491, 0.04045720398426056, 0.047607120126485825, 0.0637277215719223, 0.1587616503238678, 0.03004585951566696, 0.08058365434408188, 0.08806917816400528]"
