noise,clip,epoch,loss,epsilon
0.5,0.5,1,"[2.2990665435791016, 2.3208107948303223, 2.3009228706359863, 2.295255661010742, 2.2990055084228516, 2.306196689605713, 2.2971768379211426, 2.296647310256958, 2.321190595626831, 2.3114428520202637, 2.30173397064209, 2.278395891189575, 2.2941501140594482, 2.289121150970459, 2.3063313961029053, 2.2954273223876953, 2.3158459663391113, 2.27941632270813, 2.331078290939331, 2.2899749279022217, 2.292229175567627, 2.28548002243042, 2.280134916305542, 2.2792837619781494, 2.2651877403259277, 2.2736992835998535, 2.2815284729003906, 2.299650192260742, 2.310415744781494, 2.287306308746338, 2.282390832901001, 2.2597413063049316, 2.2704901695251465, 2.2596025466918945, 2.323580026626587, 2.288151264190674, 2.287374258041382, 2.2871460914611816, 2.2931671142578125, 2.245314121246338, 2.2741541862487793, 2.268956422805786, 2.2530860900878906, 2.272184133529663, 2.266880989074707, 2.2490220069885254, 2.2698562145233154, 2.270643472671509, 2.2572383880615234, 2.265568494796753, 2.2590887546539307, 2.266951560974121, 2.2843856811523438, 2.2652790546417236, 2.253675937652588, 2.2728421688079834, 2.2653942108154297, 2.229780435562134, 2.2822437286376953, 2.2539620399475098, 2.2285563945770264, 2.258655071258545, 2.2379837036132812, 2.259636878967285, 2.2540953159332275, 2.2612533569335938, 2.239072799682617, 2.2509396076202393, 2.24924898147583, 2.2705307006835938, 2.249072551727295, 2.2339327335357666, 2.2383406162261963, 2.2420780658721924, 2.2295689582824707, 2.2508206367492676, 2.2260773181915283, 2.267277479171753, 2.284278154373169, 2.256237506866455, 2.2444827556610107, 2.2421178817749023, 2.242220640182495, 2.241821050643921, 2.226917028427124, 2.2471847534179688, 2.248727560043335, 2.211120367050171, 2.25937819480896, 2.2410755157470703, 2.246697425842285, 2.230513334274292, 2.2260961532592773, 2.215733051300049, 2.228003740310669, 2.225543975830078, 2.240257501602173, 2.2056326866149902, 2.228039026260376, 2.2050416469573975, 2.2170541286468506, 2.226691484451294, 2.2276771068573, 2.22917103767395, 2.215721845626831, 2.1900320053100586, 2.2350518703460693, 2.2049612998962402, 2.2140679359436035, 2.2015140056610107, 2.2011420726776123, 2.2171378135681152, 2.2021641731262207, 2.20806884765625, 2.211334705352783, 2.183527946472168, 2.203195333480835, 2.234142541885376, 2.1837399005889893, 2.217392921447754, 2.2275078296661377, 2.2067906856536865, 2.1906185150146484, 2.185851573944092, 2.1709022521972656, 2.183173656463623, 2.1867291927337646, 2.213014602661133, 2.196307897567749, 2.2078800201416016, 2.1642937660217285, 2.204296350479126, 2.206200122833252, 2.18472957611084, 2.1790075302124023, 2.1547694206237793, 2.1874992847442627, 2.1773128509521484, 2.1436209678649902, 2.1762828826904297, 2.1908912658691406, 2.17128324508667, 2.187073230743408, 2.2175135612487793, 2.2024645805358887, 2.2073612213134766, 2.208371877670288, 2.1720876693725586, 2.198333978652954, 2.1958181858062744, 2.1562650203704834, 2.1686277389526367, 2.1978659629821777, 2.1805686950683594, 2.132498025894165, 2.1922972202301025, 2.1705422401428223, 2.1812891960144043, 2.155827045440674, 2.177210807800293, 2.1753928661346436, 2.1385669708251953, 2.168665885925293, 2.1387782096862793, 2.167267084121704, 2.119652271270752, 2.1351521015167236, 2.15716552734375, 2.1586055755615234, 2.1668903827667236, 2.118729591369629, 2.1383564472198486, 2.1190812587738037, 2.176621437072754, 2.178528070449829, 2.134486198425293, 2.162274122238159, 2.132338762283325, 2.1403205394744873, 2.1510303020477295, 2.159895896911621, 2.1219396591186523, 2.159367561340332, 2.1433804035186768, 2.1445653438568115, 2.1031947135925293, 2.115483045578003, 2.1325366497039795, 2.107853412628174, 2.1433916091918945, 2.09879732131958, 2.1155526638031006, 2.129988193511963, 2.099435567855835, 2.1362123489379883, 2.13448429107666, 2.1298446655273438, 2.127230644226074, 2.0989723205566406, 2.1093647480010986, 2.1117169857025146, 2.1407272815704346, 2.1031625270843506, 2.127763271331787, 2.1052939891815186, 2.0911805629730225, 2.1170246601104736, 2.102268695831299, 2.1111860275268555, 2.1303422451019287, 2.0974700450897217, 2.1340177059173584, 2.055133581161499, 2.120258331298828, 2.095461368560791, 2.0966084003448486, 2.1057329177856445, 2.079267740249634, 2.080737352371216, 2.1052968502044678, 2.0959067344665527, 2.069880723953247, 2.0854074954986572, 2.0495760440826416, 2.0836844444274902, 2.1105856895446777, 2.0939695835113525, 2.077279806137085, 2.077131986618042, 2.0682806968688965, 2.0539093017578125, 2.1093690395355225, 2.101186990737915, 2.064667224884033, 2.066194534301758, 2.1134653091430664, 2.0431480407714844, 1.9988170862197876, 2.088792085647583, 2.0946526527404785, 2.0734992027282715, 2.0505690574645996, 1.9646403789520264, 2.054096221923828, 2.0667810440063477, 2.0237481594085693, 2.0520966053009033, 2.063077449798584, 2.033616542816162, 2.0342679023742676, 2.050511360168457, 2.043346881866455, 2.069223642349243, 2.076904058456421, 2.022289991378784, 2.07680606842041, 2.012700080871582, 2.02254056930542, 2.0300045013427734, 1.9669560194015503, 2.0362629890441895, 1.998067855834961, 2.0544681549072266, 2.021852731704712, 1.9785808324813843, 2.017677068710327, 2.03291916847229, 1.9955283403396606, 2.039832830429077, 2.0298097133636475, 2.0233356952667236, 2.0182201862335205, 2.073852300643921, 2.0186703205108643, 1.9965249300003052, 2.005666971206665, 2.010183811187744, 1.9504015445709229, 1.9983515739440918, 1.9867388010025024, 1.99837327003479, 1.988898754119873, 2.022916793823242, 2.017770767211914, 1.9453389644622803, 1.9944442510604858, 2.002387523651123, 2.0236194133758545, 1.9668954610824585, 1.9816837310791016, 1.976034164428711, 2.007810354232788, 1.9597697257995605, 1.9592502117156982, 2.010861873626709, 2.004046678543091, 1.9728883504867554, 1.955867886543274, 1.900928258895874, 2.0115647315979004, 1.9179767370224, 1.9578224420547485, 1.956427812576294, 1.9513039588928223, 1.9528051614761353, 1.9607698917388916, 1.912255883216858, 1.9089341163635254, 1.8983516693115234, 2.0049774646759033, 2.0359768867492676, 1.9510174989700317, 1.9736741781234741, 1.9156386852264404, 1.8987752199172974, 1.9883350133895874, 1.931992530822754, 1.9158679246902466, 1.9054127931594849, 1.8630261421203613, 1.981304407119751, 1.899422287940979, 1.9478198289871216, 1.9691797494888306, 1.9518914222717285, 1.8652338981628418, 1.914581298828125, 1.9204092025756836, 1.9042655229568481, 1.960930585861206, 1.8736722469329834, 1.904868245124817, 1.868219256401062, 1.8745043277740479, 1.8918284177780151, 1.935614824295044, 1.9284782409667969, 1.8699880838394165, 1.8226375579833984, 1.8434172868728638, 1.8691524267196655, 1.8591822385787964, 1.8784831762313843, 1.909080147743225, 1.8225675821304321, 1.9148077964782715, 1.9162545204162598, 1.8985600471496582, 1.8566951751708984, 1.8885287046432495, 1.7792761325836182, 1.839216709136963, 1.8763175010681152, 1.9176055192947388, 1.8920706510543823, 1.8350497484207153, 1.8927855491638184, 1.7793998718261719, 1.845729112625122, 1.8442343473434448, 1.8177143335342407, 1.8204867839813232, 1.8721145391464233, 1.9127264022827148, 1.8334779739379883, 1.8317010402679443, 1.7099806070327759, 1.8797612190246582, 1.7872841358184814, 1.791904330253601, 1.814842700958252, 1.8786505460739136, 1.774304747581482, 1.8917369842529297, 1.6725291013717651, 1.7745120525360107, 1.8120062351226807, 1.7725255489349365, 1.6715775728225708, 1.7612777948379517, 1.7948936223983765, 1.7843286991119385, 1.8587416410446167, 1.792946219444275, 1.711042046546936, 1.7459622621536255, 1.703941822052002, 1.8139127492904663, 1.7820796966552734, 1.821163296699524, 1.7479926347732544, 1.7491536140441895, 1.7907828092575073, 1.771895170211792, 1.6941357851028442, 1.6935844421386719, 1.7880723476409912, 1.8387665748596191, 1.6649821996688843, 1.7166286706924438, 1.6968398094177246, 1.703201413154602, 1.7951537370681763, 1.802382230758667, 1.7593638896942139, 1.811013102531433, 1.7546679973602295, 1.7222925424575806, 1.7824066877365112, 1.7555171251296997, 1.7642490863800049, 1.6843689680099487, 1.7279397249221802, 1.6686986684799194, 1.6910419464111328, 1.8066500425338745, 1.785691738128662, 1.679877758026123, 1.616326928138733, 1.7758570909500122, 1.7165708541870117, 1.7162389755249023, 1.7452763319015503, 1.596076250076294, 1.8237156867980957, 1.6124351024627686, 1.7112298011779785, 1.674372673034668, 1.712745189666748, 1.6550320386886597, 1.6851342916488647, 1.687026858329773, 1.6998215913772583, 1.7567882537841797, 1.5943489074707031, 1.7596442699432373, 1.6124910116195679, 1.6104222536087036, 1.65123450756073, 1.788689374923706, 1.6460144519805908, 1.6568779945373535, 1.691436529159546, 1.6542364358901978, 1.6954402923583984, 1.616392970085144, 1.6571645736694336, 1.6663624048233032, 1.5647776126861572, 1.636984944343567, 1.6445121765136719, 1.5967141389846802, 1.6414997577667236, 1.576696515083313, 1.5962679386138916, 1.5226414203643799, 1.6005476713180542, 1.5367380380630493, 1.560537338256836, 1.6561322212219238, 1.5419920682907104, 1.5498515367507935, 1.611750841140747, 1.6310664415359497, 1.5453190803527832, 1.6086503267288208, 1.550536036491394, 1.558104157447815, 1.6566221714019775, 1.5362523794174194, 1.6117361783981323, 1.5820202827453613, 1.649605631828308, 1.6385279893875122, 1.53535795211792, 1.581573247909546, 1.5768702030181885, 1.6503050327301025, 1.5322487354278564, 1.6321316957473755, 1.5606290102005005, 1.6499842405319214, 1.605331540107727, 1.5404943227767944, 1.5591222047805786, 1.4447996616363525, 1.628631591796875, 1.5164183378219604, 1.5358967781066895, 1.5787694454193115, 1.6167460680007935, 1.5138990879058838, 1.3827382326126099, 1.5416511297225952, 1.5024323463439941, 1.4950215816497803, 1.4010356664657593, 1.4966057538986206, 1.588716983795166, 1.4491664171218872, 1.5016121864318848, 1.5323824882507324, 1.4020074605941772, 1.4479305744171143, 1.6434614658355713, 1.5460551977157593, 1.529432773590088, 1.4359517097473145, 1.6246720552444458, 1.552884817123413, 1.5402796268463135, 1.4444453716278076, 1.4350643157958984, 1.5056604146957397, 1.4278550148010254, 1.4947763681411743, 1.4589953422546387, 1.4699773788452148, 1.4017364978790283, 1.3757843971252441, 1.4423125982284546, 1.5908464193344116, 1.4028915166854858, 1.4073761701583862, 1.4442217350006104, 1.3197318315505981, 1.4529945850372314, 1.546243667602539, 1.4255256652832031, 1.263750672340393, 1.5441194772720337, 1.366744875907898, 1.4332926273345947, 1.391136646270752, 1.5094934701919556, 1.5013427734375, 1.434424638748169, 1.374972939491272, 1.4628145694732666, 1.58963942527771, 1.3696651458740234, 1.4152023792266846, 1.3558260202407837, 1.3599234819412231, 1.5036513805389404, 1.311646580696106, 1.4192659854888916, 1.4440224170684814, 1.336537480354309, 1.3898389339447021, 1.4579417705535889, 1.3927007913589478, 1.4845484495162964, 1.4633620977401733, 1.4377065896987915, 1.2422486543655396, 1.3420805931091309, 1.4384533166885376, 1.3326714038848877, 1.343736171722412, 1.367971658706665, 1.5613701343536377, 1.3854913711547852, 1.418592095375061, 1.3641525506973267, 1.3297077417373657, 1.2994012832641602, 1.290230393409729, 1.2751381397247314, 1.4130200147628784, 1.417625069618225, 1.265385389328003, 1.3069114685058594, 1.4219549894332886, 1.2743592262268066, 1.2438725233078003, 1.4312233924865723, 1.4596128463745117, 1.3393479585647583, 1.2262612581253052, 1.4220397472381592, 1.2421234846115112, 1.2720648050308228, 1.296775460243225, 1.2507245540618896, 1.3062223196029663, 1.3060698509216309, 1.4414284229278564, 1.3424429893493652, 1.2993789911270142, 1.3758779764175415, 1.2164303064346313, 1.2005022764205933, 1.3752648830413818, 1.423711895942688, 1.4089258909225464, 1.178582787513733, 1.3760384321212769, 1.4171122312545776, 1.3986865282058716, 1.1970139741897583, 1.3600242137908936, 1.3032221794128418, 1.4308661222457886, 1.3553310632705688, 1.2839754819869995, 1.3959499597549438, 1.256615400314331, 1.3778818845748901, 1.2138872146606445, 1.2612138986587524, 1.4913835525512695, 1.1770726442337036, 1.2447710037231445, 1.1994634866714478, 1.3222299814224243, 1.2885804176330566, 1.2626383304595947, 1.3264448642730713, 1.272750973701477, 1.2177389860153198, 1.23530113697052, 1.3384047746658325, 1.269814133644104, 1.2026435136795044, 1.2115682363510132, 1.3684102296829224, 1.2334136962890625, 1.3642538785934448, 1.076939344406128, 1.3930808305740356, 1.2710679769515991, 1.3210077285766602, 1.198744773864746, 1.3892637491226196, 1.2433967590332031, 1.3217610120773315, 1.1736621856689453, 1.2770286798477173, 1.2179386615753174, 1.0304622650146484, 1.4186614751815796, 1.2117244005203247, 1.2599416971206665, 1.1954023838043213, 1.0660656690597534, 1.2541441917419434, 1.2112423181533813, 1.178754448890686, 1.1065374612808228, 1.2314906120300293, 1.2234853506088257, 1.0938313007354736, 1.2648438215255737, 1.2514512538909912, 1.279675006866455, 1.2580922842025757, 1.2836883068084717, 1.135881781578064, 1.0816658735275269, 1.291598916053772, 1.2032790184020996, 1.0850849151611328, 1.1225389242172241, 1.3021996021270752, 1.1274113655090332, 1.1124897003173828, 1.0903996229171753, 1.2583355903625488, 1.1146211624145508, 1.383206844329834, 1.1972483396530151, 1.1124484539031982, 1.3087034225463867, 1.2173305749893188, 1.1241849660873413, 1.226157307624817, 1.137826919555664, 1.328144907951355, 1.090749740600586, 1.2782609462738037, 1.2430198192596436, 1.2137377262115479, 1.1146408319473267, 1.2235897779464722, 1.102082371711731, 1.2560997009277344, 1.2448601722717285, 1.20208740234375, 1.022811770439148, 1.2231805324554443, 1.1349064111709595, 1.0276046991348267, 1.126049518585205, 1.109363079071045, 1.1202497482299805, 1.2565364837646484, 1.2674174308776855, 1.156164288520813, 1.1773426532745361, 0.9811121225357056, 0.9438701868057251, 1.1202940940856934, 1.1711933612823486, 1.0652846097946167, 1.0881544351577759, 1.1395142078399658, 1.3749796152114868, 0.9994107484817505, 1.0776532888412476, 1.0206440687179565, 1.1614553928375244, 1.0786386728286743, 1.1545683145523071, 0.9925356507301331, 1.1349027156829834, 1.0423880815505981, 1.0972756147384644, 1.1027851104736328, 1.230763554573059, 0.942599356174469, 1.372693657875061, 1.2821669578552246, 1.0929229259490967, 1.0718213319778442, 1.0878747701644897, 1.1320033073425293, 1.1440203189849854, 1.0517292022705078, 1.4030669927597046, 1.0689659118652344, 1.07207453250885, 0.9193825125694275, 1.0565496683120728, 1.0832388401031494, 0.9618840217590332, 1.0215362310409546, 1.0779932737350464, 1.0684928894042969, 1.203009843826294, 1.1271216869354248, 1.1567596197128296, 1.2057212591171265, 1.1030670404434204, 1.038093090057373, 0.9163986444473267, 1.1693562269210815, 0.9698705077171326, 1.102656602859497, 1.1555553674697876, 1.1046664714813232, 1.041200876235962, 1.1525723934173584, 0.9744684100151062, 0.9895132780075073, 1.069709300994873, 0.927121639251709, 0.9975419044494629, 0.9463086128234863, 0.9407247304916382, 1.0297868251800537, 1.2434070110321045, 1.07022225856781, 1.1742134094238281, 0.9952231645584106, 1.1686022281646729, 0.9977319836616516, 0.9457221627235413, 1.1213432550430298, 1.1216992139816284, 0.9541055560112, 1.1538314819335938, 0.9570391178131104, 1.0342745780944824, 1.0236793756484985, 1.1067761182785034, 0.9856299757957458, 1.0379670858383179, 0.9541348814964294, 0.9763007760047913, 0.9881659150123596, 1.1562647819519043, 0.8487210869789124, 1.0654456615447998, 0.943899929523468, 1.065195918083191, 1.0790692567825317, 1.0762602090835571, 1.0281035900115967, 0.8930090069770813, 1.0911204814910889, 0.8928012251853943, 0.8867979049682617, 1.0106514692306519, 1.0240802764892578, 1.0737459659576416, 0.9401383996009827, 0.9770588278770447, 1.0208224058151245, 1.040608525276184, 1.001688838005066, 1.0548092126846313, 0.7833227515220642, 0.7408192157745361, 0.8557173609733582, 0.8843350410461426, 1.1401326656341553, 1.0001049041748047, 0.9800913333892822, 0.9199710488319397, 1.1251733303070068, 0.8788763880729675, 0.7589324116706848, 0.9079513549804688, 1.0817126035690308, 0.9393472671508789, 1.0041414499282837, 0.9597409963607788, 0.8569818735122681, 1.2070138454437256, 1.0156368017196655, 1.0866341590881348, 0.9712444543838501, 0.8018789887428284, 1.0379207134246826, 0.8807108998298645, 1.1160072088241577, 0.8402326107025146, 1.040712594985962, 0.9333710074424744, 0.837803065776825, 1.044235110282898, 1.0277957916259766, 1.0149128437042236, 0.9787890911102295, 0.9561304450035095, 0.944128155708313, 1.0527317523956299, 1.1286931037902832, 0.9451503753662109, 0.8226755261421204, 0.9359431266784668, 0.9528069496154785, 1.017195463180542, 0.8901017904281616, 0.9207817316055298, 1.0132741928100586, 1.1685864925384521, 0.9732697606086731, 0.9474421143531799, 0.7842484712600708, 1.0040589570999146, 1.0419433116912842, 0.9730106592178345, 0.9606119394302368, 1.1242406368255615, 0.8525311946868896, 1.0598417520523071, 1.022506833076477, 0.8707318305969238, 1.000606894493103, 0.9658055901527405, 1.154955267906189, 0.866008996963501, 1.091178059577942, 0.7539665699005127, 0.9139449596405029, 1.1448619365692139, 1.0857454538345337, 1.0405677556991577, 1.144747257232666, 1.0854792594909668, 0.9741142392158508, 0.8843746781349182, 0.895284116268158, 0.9191035628318787, 1.0095688104629517, 0.773838222026825, 0.7156724333763123, 0.9374105930328369, 0.7144363522529602, 0.8714179992675781, 0.9304025173187256, 0.9014639854431152, 1.093192219734192, 0.7457019090652466, 0.8001648187637329, 0.9321049451828003, 0.913330614566803, 0.8347574472427368, 1.065495491027832, 1.1056188344955444, 0.8236578106880188, 0.8054575324058533, 0.813151478767395, 0.9700294137001038, 0.7904356122016907, 0.6743987798690796, 0.8780198693275452, 0.9107491970062256, 0.8685598969459534, 0.9998040199279785, 0.9151158928871155, 0.8603579998016357, 0.8438812494277954, 0.9098736643791199, 0.7952675223350525, 0.8609527945518494, 0.8652851581573486, 1.0108542442321777, 0.8937423229217529, 0.8777003288269043, 0.9112139344215393, 0.7840989232063293, 0.992717981338501, 0.7860252857208252, 1.0336295366287231, 0.924027144908905, 0.9072940349578857, 0.8952885866165161, 0.9113979935646057, 0.8444981575012207, 0.8280795812606812, 0.7718682289123535, 0.9026548862457275, 0.8656614422798157, 0.7643343806266785, 1.0908821821212769, 0.772868275642395, 0.7503963708877563, 1.317742109298706, 0.9022613167762756, 0.8027951121330261, 0.7316860556602478, 0.889128565788269, 0.9313274025917053, 0.8720452785491943, 0.8393157124519348]",3.317781307737363
